7304,K-0,9500000,0,9500000,,,,,,,,,,,
7308,K-2,9500000,802832,8697168,,,,,,,,,,,
7312,K-2,9500000,1590000,7910000,,,,,,,,,,,
7331,K-1,9500000,400000,9100000,,,,,,,,,,,
7333,K-2,9500000,543583,8956417,,,,,,,,,,,
7354,K-2,9500000,0,9500000,,,,,,,,,,,
7357,TK,2900000,0,2900000,,,,,,,,,,,
7359,TK,2900000,0,2900000,,,,,,,,,,,
7360,0,0,0,0,,,,,,,,,,,
7361,TK,2900000,817500,2082500,,,,,,,,,,,
7366,K-2,9500000,0,9500000,,,,,,,,,,,
7368,K-1,9500000,0,9500000,,,,,,,,,,,
7385,TK,0,0,0,,,,,,,,,,,
7389,K-1,9500000,3633103,5866897,,,,,,,,,,,
7390,K-1,9500000,0,9500000,,,,,,,,,,,
7392,K-2,9500000,0,9500000,,,,,,,,,,,
7394,K-2,9500000,0,9500000,,,,,,,,,,,
7400,K-0,9500000,0,9500000,,,,,,,,,,,
7403,TK,2900000,0,2900000,,,,,,,,,,,
7405,K-2,9500000,3092510,6407490,,,,,,,,,,,
7415,K-0,9500000,1945200,7554800,,,,,,,,,,,
7416,TK,2900000,0,2900000,,,,,,,,,,,
7418,K-1,9500000,160000,9340000,,,,,,,,,,,
7420,K-2,9500000,1235000,8265000,,,,,,,,,,,
7421,K-1,9500000,1045000,8455000,,,,,,,,,,,
7422,K-0,9500000,2873780,6626220,,,,,,,,,,,
7426,K-2,9500000,1108000,8392000,,,,,,,,,,,
7431,K-1,9500000,0,9500000,,,,,,,,,,,
7433,K-1,9500000,0,9500000,,,,,,,,,,,
7434,K-2,9500000,0,9500000,,,,,,,,,,,
7438,TK,2900000,350000,2550000,,,,,,,,,,,
7445,K-1,9500000,3235500,6264500,,,,,,,,,,,
7460,TK,2900000,0,2900000,,,,,,,,,,,
7462,K-1,9500000,767700,8732300,,,,,,,,,,,
7471,K-0,9500000,6882943,2617057,,,,,,,,,,,
7472,K-0,9500000,6202500,3297500,,,,,,,,,,,
7474,K-1,9500000,1156123,8343877,,,,,,,,,,,
7475,K-2,9500000,0,9500000,,,,,,,,,,,
7476,K-2,9500000,1915043,7584957,,,,,,,,,,,
7478,K-2,9500000,4523152,4976848,,,,,,,,,,,
7479,K-2,9500000,0,9500000,,,,,,,,,,,
7493,TK,2900000,0,2900000,,,,,,,,,,,
7501,K-1,9500000,0,9500000,,,,,,,,,,,
7502,K-2,9500000,290000,9210000,,,,,,,,,,,
7522,TK,2900000,0,2900000,,,,,,,,,,,
7580,K-1,9500000,4203100,5296900,,,,,,,,,,,
7593,K-1,9500000,0,9500000,,,,,,,,,,,
7594,K-1,9500000,0,9500000,,,,,,,,,,,
7606,K-0,9500000,520000,8980000,,,,,,,,,,,
7610,K-2,9500000,0,9500000,,,,,,,,,,,
7621,TK,2900000,0,2900000,,,,,,,,,,,
7626,K-2,9500000,0,9500000,,,,,,,,,,,
7628,TK,2900000,0,2900000,,,,,,,,,,,
7634,TK,2900000,0,2900000,,,,,,,,,,,
7648,K-1,9500000,0,9500000,,,,,,,,,,,
7649,K-1,9500000,180000,9320000,,,,,,,,,,,
7667,K-2,9500000,2262200,7237800,,,,,,,,,,,
7675,K-1,9500000,1723000,7777000,,,,,,,,,,,
7676,K-2,9500000,2332500,7167500,,,,,,,,,,,
7678,TK,2900000,0,2900000,,,,,,,,,,,
7687,TK,2900000,0,2900000,,,,,,,,,,,
7693,K-0,9500000,2464987,7035013,,,,,,,,,,,
7694,K-1,9500000,0,9500000,,,,,,,,,,,
7695,TK,2900000,0,2900000,,,,,,,,,,,
7697,TK,2900000,0,2900000,,,,,,,,,,,
7724,K-1,9500000,599946,8900054,,,,,,,,,,,
7728,K-1,9500000,0,9500000,,,,,,,,,,,
7729,K-2,9500000,406100,9093900,,,,,,,,,,,
7743,K-1,9500000,1858942,7641058,,,,,,,,,,,
7744,TK,2900000,0,2900000,,,,,,,,,,,
7747,K-1,9500000,0,9500000,,,,,,,,,,,
7775,TK,2900000,100000,2800000,,,,,,,,,,,
7776,TK,2900000,780000,2120000,,,,,,,,,,,
7780,TK,2900000,0,2900000,,,,,,,,,,,
7784,TK,2900000,970000,1930000,,,,,,,,,,,
7785,TK,2900000,100000,2800000,,,,,,,,,,,
7791,TK,2900000,1529000,1371000,,,,,,,,,,,
7796,K-0,9500000,786800,8713200,,,,,,,,,,,
7802,TK,2900000,0,2900000,,,,,,,,,,,
7810,K-1,9500000,0,9500000,,,,,,,,,,,
7831,K-1,9500000,0,9500000,,,,,,,,,,,
7876,K-1,9500000,0,9500000,,,,,,,,,,,
7877,K-1,9500000,735000,8765000,,,,,,,,,,,
7879,K-0,9500000,0,9500000,,,,,,,,,,,
7882,TK,2900000,831424,2068576,,,,,,,,,,,
7886,K-0,9500000,3015880,6484120,,,,,,,,,,,
7891,TK,2900000,0,2900000,,,,,,,,,,,
7892,TK,2900000,0,2900000,,,,,,,,,,,
7898,K-0,9500000,0,9500000,,,,,,,,,,,
7912,TK,2900000,1294200,1605800,,,,,,,,,,,
7913,TK,2900000,0,2900000,,,,,,,,,,,
7939,TK,2900000,0,2900000,,,,,,,,,,,
7941,TK,2900000,0,2900000,,,,,,,,,,,
7942,TK,2900000,0,2900000,,,,,,,,,,,
7945,TK,2900000,0,2900000,,,,,,,,,,,
7948,TK,2900000,0,2900000,,,,,,,,,,,
7950,TK,2900000,0,2900000,,,,,,,,,,,
7951,TK,2900000,0,2900000,,,,,,,,,,,
7952,TK,2900000,0,2900000,,,,,,,,,,,
7953,TK,2900000,0,2900000,,,,,,,,,,,
7963,TK,2900000,0,2900000,,,,,,,,,,,
7964,TK,2900000,0,2900000,,,,,,,,,,,
7967,TK,2900000,0,2900000,,,,,,,,,,,
7968,TK,2900000,0,2900000,,,,,,,,,,,
7969,TK,2900000,0,2900000,,,,,,,,,,,
7971,TK,2900000,0,2900000,,,,,,,,,,,
7973,TK,2900000,0,2900000,,,,,,,,,,,
7976,TK,2900000,0,2900000,,,,,,,,,,,
7978,TK,2900000,0,2900000,,,,,,,,,,,
7979,TK,2900000,0,2900000,,,,,,,,,,,
7980,TK,2900000,0,2900000,,,,,,,,,,,
7981,TK,2900000,0,2900000,,,,,,,,,,,
7982,TK,2900000,0,2900000,,,,,,,,,,,
7983,TK,2900000,0,2900000,,,,,,,,,,,
7984,TK,2900000,0,2900000,,,,,,,,,,,
7985,TK,2900000,0,2900000,,,,,,,,,,,
7986,TK,2900000,0,2900000,,,,,,,,,,,
7987,TK,2900000,0,2900000,,,,,,,,,,,
7989,TK,2900000,0,2900000,,,,,,,,,,,
7990,TK,2900000,0,2900000,,,,,,,,,,,
7991,TK,2900000,0,2900000,,,,,,,,,,,
7995,TK,2900000,0,2900000,,,,,,,,,,,
7997,TK,2900000,0,2900000,,,,,,,,,,,
7998,TK,2900000,1870860,1029140,,,,,,,,,,,
7999,TK,2900000,0,2900000,,,,,,,,,,,
8000,TK,2900000,0,2900000,,,,,,,,,,,
8001,TK,2900000,0,2900000,,,,,,,,,,,
8002,TK,2900000,0,2900000,,,,,,,,,,,
8003,TK,2900000,0,2900000,,,,,,,,,,,
8004,TK,2900000,0,2900000,,,,,,,,,,,
8006,TK,2900000,0,2900000,,,,,,,,,,,
8007,TK,2900000,0,2900000,,,,,,,,,,,
8010,TK,2900000,0,2900000,,,,,,,,,,,
8011,TK,2900000,0,2900000,,,,,,,,,,,
8013,TK,2900000,0,2900000,,,,,,,,,,,
8014,TK,2900000,0,2900000,,,,,,,,,,,
8015,TK,2900000,720000,2180000,,,,,,,,,,,
8016,TK,2900000,0,2900000,,,,,,,,,,,
8017,TK,2900000,0,2900000,,,,,,,,,,,
8018,TK,2900000,0,2900000,,,,,,,,,,,
8019,TK,2900000,0,2900000,,,,,,,,,,,
8020,TK,2900000,0,2900000,,,,,,,,,,,
8021,TK,2900000,0,2900000,,,,,,,,,,,
8022,TK,2900000,0,2900000,,,,,,,,,,,
8023,TK,2900000,0,2900000,,,,,,,,,,,
8024,TK,2900000,0,2900000,,,,,,,,,,,
8025,TK,2900000,0,2900000,,,,,,,,,,,
8026,TK,2900000,0,2900000,,,,,,,,,,,
8027,TK,2900000,0,2900000,,,,,,,,,,,
8028,TK,2900000,0,2900000,,,,,,,,,,,
8029,TK,2900000,0,2900000,,,,,,,,,,,
8030,TK,2900000,0,2900000,,,,,,,,,,,
8031,TK,2900000,0,2900000,,,,,,,,,,,
8032,TK,2900000,0,2900000,,,,,,,,,,,
8033,TK,2900000,0,2900000,,,,,,,,,,,
8034,TK,2900000,0,2900000,,,,,,,,,,,
8035,TK,2900000,1800000,1100000,,,,,,,,,,,
8036,TK,2900000,0,2900000,,,,,,,,,,,
8037,TK,2900000,0,2900000,,,,,,,,,,,
8038,TK,2900000,0,2900000,,,,,,,,,,,
8039,TK,2900000,0,2900000,,,,,,,,,,,
8040,TK,2900000,0,2900000,,,,,,,,,,,
8041,TK,2900000,0,2900000,,,,,,,,,,,
8042,TK,2900000,0,2900000,,,,,,,,,,,
8043,TK,2900000,0,2900000,,,,,,,,,,,
8044,TK,2900000,0,2900000,,,,,,,,,,,
8045,TK,2900000,0,2900000,,,,,,,,,,,
8046,TK,2900000,0,2900000,,,,,,,,,,,
8047,TK,2900000,0,2900000,,,,,,,,,,,
8048,TK,2900000,0,2900000,,,,,,,,,,,
8049,TK,2900000,0,2900000,,,,,,,,,,,
8050,TK,2900000,0,2900000,,,,,,,,,,,
8051,TK,2900000,0,2900000,,,,,,,,,,,
8052,TK,2900000,0,2900000,,,,,,,,,,,
8053,TK,2900000,0,2900000,,,,,,,,,,,
8054,TK,2900000,0,2900000,,,,,,,,,,,
8055,TK,2900000,0,2900000,,,,,,,,,,,
8056,TK,2900000,0,2900000,,,,,,,,,,,
8057,TK,2900000,0,2900000,,,,,,,,,,,
8058,TK,2900000,0,2900000,,,,,,,,,,,
8059,TK,2900000,0,2900000,,,,,,,,,,,
8060,TK,2900000,0,2900000,,,,,,,,,,,
8061,TK,2900000,0,2900000,,,,,,,,,,,
8062,TK,2900000,0,2900000,,,,,,,,,,,
