669,3,4,4,OPERATOR,False,False,False
670,3,6,11,OPERATOR,False,False,False
671,3,4,5,OPERATOR,False,False,False
672,3,6,11,OPERATOR,False,False,False
673,3,5,8,OPERATOR,False,False,False
674,3,4,7,OPERATOR,False,False,False
675,3,5,9,OPERATOR,False,False,False
676,3,6,12,OPERATOR,False,False,False
677,5,10,17,OPERATOR,False,False,False
678,3,4,7,OPERATOR,False,False,False
679,3,4,5,OPERATOR,False,False,False
680,,,,,False,False,False
681,3,4,5,OPERATOR,False,False,False
682,3,4,4,OPERATOR,False,False,False
683,3,4,5,OPERATOR,False,False,False
684,3,5,8,OPERATOR,False,False,False
685,3,4,4,OPERATOR,False,False,False
686,3,6,12,OPERATOR,False,False,False
687,3,5,8,OPERATOR,False,False,False
688,3,6,12,OPERATOR,False,False,False
689,3,6,12,OPERATOR,False,False,False
690,5,10,17,OPERATOR,False,False,False
691,,,,,False,False,False
692,3,5,8,OPERATOR,False,False,False
693,3,5,8,OPERATOR,False,False,False
694,3,5,8,OPERATOR,False,False,False
695,3,4,5,OPERATOR,False,False,False
696,3,5,8,OPERATOR,False,False,False
697,3,5,8,OPERATOR,False,False,False
698,3,4,7,OPERATOR,False,False,False
699,3,4,5,OPERATOR,False,False,False
700,5,10,17,OPERATOR,False,False,False
701,5,10,17,OPERATOR,False,False,False
702,3,5,8,OPERATOR,False,False,False
703,3,5,8,OPERATOR,False,False,False
704,3,5,8,OPERATOR,False,False,False
705,3,5,9,OPERATOR,False,False,False
706,3,6,12,OPERATOR,False,False,False
707,3,6,12,OPERATOR,False,False,False
708,3,4,5,OPERATOR,False,False,False
709,3,6,12,OPERATOR,False,False,False
710,4,7,13,OPERATOR,False,False,False
711,4,7,13,OPERATOR,False,False,False
712,3,4,4,OPERATOR,False,False,False
713,3,5,8,OPERATOR,False,False,False
714,3,5,10,OPERATOR,False,False,False
715,3,5,8,OPERATOR,False,False,False
716,3,5,8,OPERATOR,False,False,False
717,3,6,12,OPERATOR,False,False,False
718,3,4,5,OPERATOR,False,False,False
719,3,4,4,OPERATOR,False,False,False
720,5,10,17,OPERATOR,False,False,False
721,3,6,12,OPERATOR,False,False,False
722,3,4,5,OPERATOR,False,False,False
723,3,4,5,OPERATOR,False,False,False
724,3,4,7,OPERATOR,False,False,False
725,3,4,4,OPERATOR,False,False,False
726,3,5,8,OPERATOR,False,False,False
727,3,4,5,OPERATOR,False,False,False
728,3,4,7,OPERATOR,False,False,False
729,3,4,7,OPERATOR,False,False,False
730,3,4,7,OPERATOR,False,False,False
731,3,6,12,OPERATOR,False,False,False
732,,,,,False,False,False
733,3,5,8,OPERATOR,False,False,False
734,3,4,4,OPERATOR,False,False,False
735,3,4,4,OPERATOR,False,False,False
736,3,4,5,OPERATOR,False,False,False
737,3,4,4,OPERATOR,False,False,False
738,3,4,5,OPERATOR,False,False,False
739,3,4,5,OPERATOR,False,False,False
740,3,4,4,OPERATOR,False,False,False
741,3,4,5,OPERATOR,False,False,False
742,3,6,11,OPERATOR,False,False,False
743,3,5,8,OPERATOR,False,False,False
744,3,5,8,OPERATOR,False,False,False
745,3,4,7,OPERATOR,False,False,False
746,3,5,8,OPERATOR,False,False,False
747,3,5,8,OPERATOR,False,False,False
748,3,5,8,OPERATOR,False,False,False
749,3,6,12,OPERATOR,False,False,False
750,3,5,8,OPERATOR,False,False,False
751,3,5,8,OPERATOR,False,False,False
752,3,4,5,OPERATOR,False,False,False
753,3,5,8,OPERATOR,False,False,False
754,3,5,8,OPERATOR,False,False,False
755,3,4,5,OPERATOR,False,False,False
756,5,10,17,OPERATOR,False,False,False
757,3,5,8,OPERATOR,False,False,False
758,3,5,8,OPERATOR,False,False,False
759,3,4,5,OPERATOR,False,False,False
760,5,10,17,OPERATOR,False,False,False
761,3,4,7,OPERATOR,False,False,False
762,5,10,17,OPERATOR,False,False,False
763,5,10,17,OPERATOR,False,False,False
764,3,4,5,OPERATOR,False,False,False
765,3,6,12,OPERATOR,False,False,False
766,5,10,17,OPERATOR,False,False,False
767,3,6,12,OPERATOR,False,False,False
768,3,6,12,OPERATOR,False,False,False
769,3,6,12,OPERATOR,False,False,False
770,3,6,12,OPERATOR,False,False,False
771,3,6,12,OPERATOR,False,False,False
772,3,6,11,OPERATOR,False,False,False
773,3,6,12,OPERATOR,False,False,False
774,3,6,12,OPERATOR,False,False,False
775,3,6,12,OPERATOR,False,False,False
776,3,6,12,OPERATOR,False,False,False
777,3,6,12,OPERATOR,False,False,False
778,3,6,12,OPERATOR,False,False,False
779,3,6,12,OPERATOR,False,False,False
780,4,7,13,OPERATOR,False,False,False
781,3,6,12,OPERATOR,False,False,False
782,3,6,12,OPERATOR,False,False,False
783,8,18,24,OPERATOR,False,False,False
784,8,18,24,OPERATOR,False,False,False
